real_name,column_height,diffusion_coef,ellipse_major_axis,ellipse_minor_axis,tgsd_mean,tgsd_sigma,total_erupted_mass,wind_direction,wind_speed
313,22990.3,3984.32,12422.2,15000,-4.24226,1,2.39029e+10,212.645,4.96849
314,22837.7,5213.28,10513,8223.71,-0.342733,1,4.35016e+09,219.359,6.0096
315,20498.2,3733.31,8883.11,8728.06,-2.18364,1,7.46637e+09,214.918,4.21381
316,20095.5,7434.6,9979.91,15000,-1.58779,1,6.14127e+09,222.974,4.7958
317,21787.2,5818.81,8673.49,7215.71,-0.529254,1,8.18069e+09,218.301,6.87056
318,23790.6,7181.29,15000,15000,-1.08162,1,2.56997e+09,218.231,3.6684
319,20358.6,6328.04,8402.04,15000,-4.0025,1,5.32595e+09,217.103,5.32401
320,21595.2,10000,12810.3,9287.52,0.107537,1,1.3937e+10,221.553,4.29509
321,22025.5,1617.21,8888.02,14433.7,0.579432,1,1.70621e+10,220.07,8
322,19952.1,10000,15000,9551.83,-5,1,7.49628e+09,213.462,8
323,22797.2,6986.58,9339.19,15000,-0.171921,1,2.16965e+10,221.585,2.62742
324,18043.1,5005.53,11580.4,12504.6,-5,1,8.49838e+09,225,5.58546
325,22301.9,8483.15,13204.5,11051.3,2.55157,1,3.79386e+10,215.134,3.3173
326,25000,4354.99,7957.42,11011.1,1.51151,1,2.21404e+10,212.547,3.62377
327,21061.5,10000,13558.5,10817.6,-2.24009,1,1.32107e+09,225,4.30043
328,17159.8,5677.98,11488.2,9809.36,-4.39937,1,1e+11,222.341,5.06379
329,22568,6025.42,11093.7,13634.4,-2.66899,1,1.6057e+09,213.138,4.4358
330,19834.4,5462.72,7501.7,15000,2.00928,1,1.00181e+10,212.57,4.7862
331,23111.7,2884.45,10827.8,11693.5,-1.15493,1,2.5959e+10,219.281,2.32152
332,21566.1,8723.68,13163,12494.8,-5,1,6.24431e+09,221.444,6.37045
333,24022.8,7581.12,14781.1,15000,0.840735,1,2.76049e+09,215.748,3.78978
334,16708.8,6767.8,9888,11095.1,-4.06973,1,4.45804e+09,225,2.89275
335,19814.9,5482.97,15000,12077.3,-1.8653,1,4.82286e+09,211.961,2.32723
336,22101.4,5658.64,14781.1,11248.1,0.0198669,1,4.79968e+10,213.068,4.30063
337,22572.5,3937.19,10242.6,13769.4,-4.20584,1,3.28073e+10,216.969,8
338,19008.5,5017.9,14667.5,15000,0.057176,1,3.61317e+09,221.733,4.70339
339,22788.2,3947.92,6266.01,10251.1,-2.44042,1,3.59231e+10,216.69,2.22667
340,25000,2657.7,9744.13,8580.3,-2.24239,1,8.88471e+09,218.838,5.52535
341,21641.5,4277.26,15000,15000,-5,1,1.30679e+10,207.335,4.45503
342,20019.6,6618.64,13464.5,10636.9,2.04574,1,1.71592e+09,218.151,8
343,25000,10000,14281.6,12031.1,-4.05046,1,3.58409e+09,216.353,7.47508
344,23386.5,6429.9,13554.4,11766.3,-0.770985,1,4.14284e+10,217.757,4.23791
345,16159.2,3686.67,6965.71,10757,-0.923812,1,4.24307e+09,216.473,3.8535
346,19060.8,2095.06,15000,10208.7,-2.47298,1,5.10736e+09,217.73,2.84905
347,22611.2,5393.54,15000,14434.1,-1.91047,1,2.32214e+10,222.629,8
348,20908.3,3698.17,12473.9,6821.24,-1.82374,1,7.73401e+09,221.899,6.21362
349,18172.5,5285.2,10283.4,13406.2,-0.644168,1,2.19238e+10,221.808,2.92424
350,24959.2,4110.95,7697.09,15000,-0.274963,1,3.85926e+09,221.672,5.68535
351,25000,6483.15,9956.16,15000,-2.30512,1,5.44243e+09,221.215,2.39763
352,24025.8,10000,7976.43,10562.6,-1.16283,1,1.1323e+10,210.986,4.91309
353,18227.1,4286.72,10511.3,13881,-0.313757,1,9.43475e+10,214.16,2.10751
354,20718.4,10000,12379.9,11915.2,0.118263,1,1.76977e+10,205,8
355,19610,7193.88,10422.7,13445.1,-0.847709,1,2.41061e+09,216.527,2.37628
356,23913.9,5637.12,7070.37,15000,-3.75014,1,1.61594e+10,225,4.06202
357,22080.2,7020.6,15000,15000,4.23838,1,6.67075e+09,222.418,8
358,21802.4,6335.48,13563.5,10979.5,-2.78841,1,3.14032e+09,215.076,3.63617
359,23296.8,9673.11,10329,9345.31,0.831061,1,5.71177e+09,220.301,6.01769
360,20664.6,1785.2,13924.4,9748.53,-5,1,1e+09,218.596,2.06652
361,24777.5,4710.6,9347.67,10039.9,3.28909,1,1.40832e+09,210.517,8
362,25000,1650.08,10552.6,15000,-5,1,2.00551e+10,215.09,5.92355
363,19112.3,7123.73,8900.49,7375.41,0.765468,1,1.50474e+10,216.884,7.98847
364,19101.5,5424.45,14163.2,15000,-0.304032,1,2.29667e+10,220.555,6.79389
365,20405.3,6737.03,10946.7,14522,-1.93295,1,1.2081e+09,223.481,8
366,25000,4553.23,14141.7,12196.2,1.42073,1,1.28026e+10,220.841,1.88156
367,25000,3245.01,12142.9,8253.69,-4.51773,1,1.14231e+10,214.428,1.69069
368,18186.2,2761.01,13211.9,11584.4,-2.73228,1,5.36892e+09,221.252,5.18205
369,25000,4285.56,12197,7909.05,-4.44966,1,5.37612e+09,217.248,1.82197
370,20418.5,10000,15000,9905.18,-2.34621,1,1e+09,217.384,6.08479
371,20401.2,6325.76,11014.7,14850,-3.43602,1,3.85285e+09,212.941,8
372,22216.8,2162.66,11979.3,8407.44,-3.89299,1,1.10336e+09,217.41,8
373,18836.8,10000,13245.3,10915.6,-5,1,1.66365e+10,219.126,6.94595
374,24071.3,2584.2,9870.07,10252.3,-1.00635,1,2.27792e+10,217.716,2.19237
375,19286.2,9574.89,12707.4,10367.6,-2.90868,1,4.24003e+09,214.057,6.44712
376,25000,10000,8038.62,10174.3,-3.02188,1,1.46563e+10,205,6.07628
377,19644.9,8925.82,15000,12695.5,4.18872,1,1.28529e+10,216.762,2.94505
378,19560.3,4341.19,11455.3,14442.3,3.46883,1,1e+11,213.424,3.32215
379,18665.4,1790.09,9262.33,11066.6,-5,1,2.59937e+10,214.871,3.28562
380,21082.7,3761.78,12671.5,14342.6,0.9203,1,1.74248e+10,222.602,2.62992
381,19176.7,4051.15,11535.2,15000,-3.10901,1,3.38147e+09,217.934,8
382,25000,10000,10790.6,15000,-3.65616,1,1.21946e+10,220.046,6.88514
383,24739,10000,10092,13032.9,-1.54822,1,1e+09,224.401,8
384,23262.1,10000,8538.73,12993.5,-5,1,1.52298e+10,218.339,8
385,19575,3332.71,13988,9511.27,2.84131,1,1.6759e+10,221.452,6.59468
386,17459.9,10000,12073.8,10784.8,-1.34257,1,8.60809e+09,214.558,3.07286
387,24507.5,7731.57,9391.41,15000,-0.257962,1,2.59001e+10,223.715,2.89146
388,24231.7,5722.76,13177.3,12797.8,-5,1,1.05376e+10,214.292,2.96388
389,18983,4528.84,10524.9,15000,-0.404554,1,2.26764e+10,213.802,8
390,25000,4407.99,14071.8,12905.9,-0.0371939,1,2.96925e+10,205.853,4.96496
391,24531.8,5859.27,8750.65,11603.9,-1.85032,1,2.35293e+10,220.134,2.17742
392,24744.5,4657.57,8771.48,9490.62,-1.55568,1,3.56782e+10,223.165,2.03971
393,20011.5,4582.38,13606.9,15000,-5,1,1.04414e+10,210.198,4.89368
394,18547,3776.84,15000,14710.7,-0.554225,1,2.3752e+09,218.738,7.57938
395,21663.5,7939.35,12294.2,9572.26,-1.06693,1,4.47568e+09,217.594,6.2244
396,25000,2617.88,13413.7,12014.2,-0.264942,1,4.35452e+09,209.758,4.33106
397,16166.5,2523.14,14238.8,9155.95,-1.29717,1,1.48055e+10,208.783,5.78527
398,22370.5,3386.42,8761.08,8901.71,2.42679,1,1.8218e+10,217.8,4.62383
399,22120.8,4345.57,10777.9,10435.7,0.765192,1,1.07811e+10,219.187,3.29446
400,22019.9,7106.81,11039.9,7929.64,-2.53727,1,9.31915e+09,219.718,3.83765
401,17798.6,4470.39,6811.11,10747.8,-2.63946,1,9.14021e+09,220.106,1
402,23476.2,3348.8,14962.1,9868.19,-1.76374,1,1.08179e+09,218.188,8
403,25000,10000,13198.8,8729.4,-4.13372,1,1.07973e+10,209.673,4.25534
404,24966.9,2600.97,12021.9,13590.2,3.25643,1,1.43938e+09,217.256,3.46348
405,17582.2,8824.27,14070.4,13245.6,-3.19767,1,1.32667e+10,210.864,6.85965
406,21558.2,8237.08,12227.7,13865.1,0.14383,1,3.57397e+09,218.407,4.8406
407,23296.8,10000,12695.3,9198.1,1.33037,1,1.01236e+10,225,2.94285
408,20807,1959.45,15000,11811.1,-2.38498,1,4.58346e+09,219.331,4.94084
409,22020.3,6046.95,10568.8,7327.96,1.69307,1,5.27897e+10,219.18,3.73743
410,20953.6,10000,15000,15000,-4.15584,1,3.33865e+09,216.129,5.86239
411,21726.3,1948.62,10126.2,13619.9,0.239739,1,9.86656e+09,218.988,2.42349
412,21722.8,1569.15,8299.83,11913.2,0.0110871,1,1.33527e+10,213.905,5.27252
413,19276.4,2624.77,8321.7,8835.48,-1.29481,1,1.46582e+10,212.998,3.62862
414,19720.5,5144.07,8200.02,8713.35,-5,1,4.84824e+09,223.643,4.80273
415,21956.5,10000,8876.36,12074.6,-3.52528,1,3.73075e+09,209.412,3.60828
416,19978.5,3241.81,10775.8,14030.6,3.48617,1,3.32252e+09,215.714,8
417,17278.7,9749.93,14906.1,12926.5,0.262129,1,4.45092e+10,225,5.10123
418,20057.7,2463.96,11290,11353.9,0.615561,1,6.39264e+10,220.158,3.49823
419,19723.8,4965.38,15000,13638.5,-2.34863,1,2.38724e+09,222.486,2.48237
420,20018.6,2790.65,13242.6,14003.2,0.356539,1,1.7308e+09,212.949,4.37366
421,22286.7,2054.11,15000,10999.3,0.443078,1,4.642e+09,212.969,7.39328
422,22243.9,5623.09,10268.3,13864,-3.27984,1,1.6775e+10,218.175,4.87281
423,24228.1,4427.84,11091.2,12588.2,-0.769567,1,1e+09,207.947,8
424,18452,3883.87,15000,12256.6,-2.05594,1,4.36016e+09,213.382,2.77015
425,22707.3,8038.32,12765.3,10352.7,1.43551,1,1.42653e+10,223,7.5127
426,20198.7,8843.76,11853.5,13079.9,0.821485,1,3.11918e+10,221.441,6.45031
427,20934.4,5329.4,10905.4,11584,0.426512,1,4.85717e+10,222.341,3.11693
428,21448.8,7397.85,14583.8,13958.1,1.79014,1,9.69638e+09,213.47,5.24661
429,21141,1550.41,7955.3,14652.1,-5,1,7.21506e+10,216.678,3.54885
430,22437.7,6152.54,13342.9,11785.2,-4.99377,1,1.05216e+10,208.105,4.78042
431,17448,7703.87,15000,15000,-4.67234,1,8.93872e+09,225,4.84138
432,20823.9,7753.34,8992.38,13142.5,-5,1,6.05952e+10,220.842,8
433,15245.6,3529.7,14267.7,10601.1,-0.142051,1,3.2151e+09,214.496,3.53767
434,24924.5,10000,11989.8,10480.9,-2.26788,1,3.36422e+10,218.11,4.67684
435,22873.7,7334.97,10866.2,10098.6,0.687491,1,3.46025e+09,212.635,2.59446
436,19245.8,3918.09,8269.72,15000,-1.83782,1,1e+11,221.007,8
437,25000,4534.97,12329.9,10292,-2.6105,1,1.64571e+09,224.543,3.90098
438,21664.3,5222.54,12143.2,12142.8,-0.62442,1,1e+11,219.86,3.07029
439,20137.7,6182.72,14148.4,9587.49,-0.840765,1,1.14184e+10,212.426,3.11361
440,17003.5,3862.93,9512.86,10928.4,-5,1,9.7775e+09,220.692,6.94507
441,20863.2,10000,9770.23,9391.53,-0.997128,1,7.33714e+09,217.404,5.51822
442,25000,6818.99,11272.1,8877.75,-1.02122,1,1.22674e+10,209.718,8
443,25000,5865.2,12721.8,10268.8,-4.16676,1,8.11475e+09,218.038,4.00753
444,20801.8,10000,13091,12550.8,-0.63324,1,3.01951e+09,205.384,6.38622
445,24272.5,5848.35,7648.81,12745.3,0.0989696,1,6.56682e+10,223.09,6.37711
446,23023.6,4736.03,8345.33,9803.9,-3.29138,1,4.32212e+09,225,2.52677
447,21152.4,8028.55,10725.2,11276.8,-1.91601,1,2.78475e+09,215.145,2.10221
448,24096.5,5474.36,11898,13499.4,-3.38219,1,5.97553e+09,205.67,7.80412
449,16960.5,3870.04,12227.7,12578.7,-4.86913,1,1.86598e+09,218.707,3.04108
450,18638.6,2158.11,11332.3,9473.84,-5,1,2.72079e+09,218.86,8
451,20598.3,3521.96,13108.4,6042.77,-1.73077,1,1.37383e+10,214.516,2.92724
452,21414.7,10000,12538.8,10160.8,1.71897,1,1.37037e+09,210.992,4.82225
453,21302.8,4724.36,11389.1,11703.6,0.798785,1,9.51977e+09,215.065,6.0798
454,22932.3,8029.51,13130.8,12644.5,-0.0225308,1,2.61429e+10,220.48,8
455,20693.3,7754.67,14225.5,10264.7,-4.13603,1,9.39916e+09,216.899,4.66835
456,16603.1,6095.19,7165.26,12928.5,3.3967,1,2.86675e+09,214.481,2.37096
457,18721.5,3420.43,14946.6,12527.3,-4.55715,1,1.11126e+09,217.971,2.59107
458,22234,3110.27,13210.9,12652.4,-4.05113,1,1.68557e+10,210.469,7.71226
459,19644.9,4410.3,10887,10246.1,-4.59921,1,1.92711e+10,220.823,4.64904
460,20397.9,7875.16,14274.8,14569,-0.559581,1,3.04457e+10,219.628,6.55456
461,22354.6,5340.03,15000,12006.9,-0.421462,1,1.73208e+10,209.565,1.96592
462,18180.9,4416.97,9568.01,10143.5,0.215947,1,7.17674e+09,219.027,5.70595
463,21128.2,7726.88,15000,8408.51,-4.12302,1,1e+11,216.808,4.52428
464,18289.5,5374.26,15000,9850.53,0.258768,1,2.96125e+10,223.324,5.12311
465,22711.2,6916.47,8971.55,11784.6,-0.68207,1,1.71626e+10,213.414,3.93625
466,25000,4425.96,15000,10666.6,-5,1,2.1499e+10,219.806,8
467,20175.9,3497.82,12957.4,15000,-4.35549,1,2.13408e+09,212.832,8
468,22282,6128.25,15000,12368.7,-5,1,1.95365e+10,220.961,1.3418
469,20009,2896.27,10348.8,15000,-1.85547,1,4.12804e+10,217.868,8
470,17195.2,1880.36,12045.4,11607,-2.29326,1,2.20976e+10,213.669,4.52088
471,22283.3,2778.13,15000,15000,-5,1,2.10035e+10,216.06,2.19652
472,16504.4,8364.31,8965.97,15000,-4.96119,1,2.39327e+09,210.7,3.70608
473,19696.8,10000,9011.17,7278.24,-0.658471,1,3.15581e+10,219.622,5.21658
474,25000,10000,12170.6,14580.2,-0.854526,1,1e+09,212.76,4.36025
475,18984,6896.11,12776.2,13255.5,2.00242,1,6.51446e+09,222.689,2.60166
476,17782,8924.58,12017.3,8559.35,-5,1,8.97144e+09,213.135,7.92094
477,21158.8,4921.86,11528,11948.6,-0.272366,1,5.37612e+10,212.73,3.98204
478,24234.5,8975.31,7771.12,14856.2,-5,1,6.38626e+10,212.878,4.57673
479,21672.6,1043.34,15000,11933,0.126814,1,4.95597e+09,213.14,3.08566
480,20835.5,7761.55,12539.4,14459.8,-4.1997,1,1.62662e+09,213.164,8
481,18596.7,5299.93,7751.46,10204.5,0.444171,1,3.76814e+09,218.139,3.2544
482,25000,5093.13,15000,11097.4,1.24879,1,2.3188e+10,213.337,8
483,21988.4,4242.25,10623.1,15000,2.49426,1,1.35324e+10,211.163,5.76223
484,20616.8,4460.25,13645.7,11482.2,0.851417,1,3.03816e+09,219.869,5.54116
485,20317.4,5731.24,15000,10664.9,-1.39885,1,8.65927e+09,210.705,3.38309
486,23356.5,4156.13,11079.9,10125.7,-2.823,1,2.41907e+10,223.59,5.20763
487,22080.2,4925.5,12100,11413.4,-3.43328,1,4.01401e+10,209.642,6.03419
488,23449.4,2243.66,8384.98,7279.54,-4.06125,1,4.53522e+09,219.221,8
489,22035.3,7448.31,9571.69,15000,0.669735,1,2.07196e+10,215.147,6.20319
490,18923.5,1409.25,13954.2,9610.65,-0.736487,1,4.12341e+10,221.546,7.2365
491,25000,10000,8134.59,13714.9,-3.10059,1,5.80384e+09,220.65,6.66597
492,25000,4700.36,14136.4,11797,-5,1,3.9461e+09,223.472,8
493,22928.3,3480.49,11305.6,6767.67,-4.66555,1,5.3125e+09,220.905,3.2254
494,17309.3,4846.59,15000,9282.02,-1.46042,1,1.79834e+10,217.28,5.63241
495,25000,3732.72,14823.7,14208,-0.312234,1,1e+11,213.389,8
496,25000,2540.86,14491.2,10913.8,-0.102725,1,2.80402e+09,225,6.42684
497,23367.2,7411.09,11617.1,9829.09,-5,1,7.6213e+09,213.862,6.16171
498,21358.7,4315.36,11902.5,10802.1,-3.38821,1,3.19094e+09,209.257,8
499,19497.3,3119.95,11703.6,15000,1.5899,1,7.99749e+10,213.72,6.62348
500,25000,3095.32,9779.32,8669.81,-0.35872,1,2.21703e+10,216.107,6.16704
501,23566.3,3188.66,15000,10406.6,-5,1,4.49552e+09,216.433,8
502,15800,2462,7578.47,7175.24,-4.4373,1,2.87019e+09,220.532,7.67923
503,23098.3,6751.9,10331.9,10535.2,-4.18841,1,9.67052e+10,210.656,7.36031
504,18545,3211.28,6700.7,7563.67,-4.01332,1,3.88238e+10,216.33,8
505,20891.7,3515.92,10361.4,14348.7,1.03798,1,6.07467e+09,210.329,4.48395
506,23479,4179.66,14562.4,10454.6,2.83305,1,1.41691e+10,217.866,4.65623
507,23020.7,5285.18,12207.5,11640.2,-2.06466,1,8.1989e+10,217.773,7.60625
508,15000,6557.31,9026.46,14079.4,2.42603,1,2.65516e+09,220.786,3.62831
509,20888.5,4096.2,12628.2,15000,-2.28813,1,5.04179e+09,218.015,3.79487
510,20120.4,2461.98,12131.5,14501.3,-2.27648,1,2.76913e+10,213.59,6.9829
511,18728.5,4067.39,15000,8918.07,-0.316235,1,3.77385e+10,208.792,7.83687
512,22977,10000,15000,10179.1,-0.528677,1,2.04073e+10,217.579,4.76205
513,20797.4,10000,9144.46,7498.68,-2.18194,1,1e+09,210.2,5.68042
514,18050.4,8020.64,10289.1,9144.94,-4.32572,1,2.26837e+09,222.041,7.29425
515,22460.2,3802.85,9062.98,12246.1,-3.2363,1,6.71631e+09,222.234,7.8294
516,25000,5654.97,10000.3,15000,0.733988,1,4.12137e+09,222.1,3.88288
517,18276.1,1383.08,15000,12031.7,-1.19397,1,6.90161e+10,218.494,4.23063
518,21387.3,5218.2,9262.36,11137.4,-0.969729,1,1.48554e+09,222.9,2.03599
519,23515.9,3638.63,12313.4,9536.39,0.850574,1,9.03523e+09,218.041,5.59741
520,22325.7,7376.63,9350.51,9173.34,-1.79697,1,6.13387e+09,215.571,4.93196
521,19493,7350.74,12118.9,7938.07,-0.767331,1,1e+11,211.702,8
522,24355.3,6908.39,14854,6190.6,0.00451666,1,2.75959e+09,221.686,6.39659
523,21160.9,10000,12710.3,11526.3,1.75922,1,3.54558e+09,215.088,1.97842
524,22694.3,5362.96,11999,14062.4,-0.85659,1,9.72819e+09,219.482,8
525,19626.1,9425.16,15000,9012.66,-2.84053,1,4.51465e+10,221.511,7.40065
526,25000,5792.8,10659,11818.1,-4.0422,1,1.43741e+10,215.179,5.69861
527,19171,7060.36,11205.9,13581.6,-3.79699,1,4.54737e+10,218.51,6.81411
528,21689.3,7557.5,9691.4,9196.25,-5,1,1.33181e+10,206.014,4.18219
529,21806.4,9057.52,15000,15000,-1.68859,1,2.5615e+10,218.103,4.77087
530,19007.9,2650.76,10072.4,9038.15,3.13027,1,1.66738e+10,222.359,2.07172
531,19512.4,3353.63,9880.32,6220.65,-3.66243,1,5.50619e+09,208.617,3.02557
532,18309.5,6010.77,11265,15000,-4.41964,1,1.55761e+10,219.592,5.83428
533,20615.5,3635.25,11002.7,15000,-0.313428,1,2.12211e+09,225,8
534,18888.5,3258.16,11547.6,10292.7,-3.64487,1,7.51969e+09,218.689,2.13017
535,20707.4,3219.05,9573.99,8782.51,0.303346,1,1.5008e+10,216.523,6.41465
536,19852,8086.01,7358.54,11809.1,1.32515,1,5.93651e+09,209.391,8
537,22997.9,6665.27,10740.1,15000,-1.72267,1,1.45414e+10,219.459,4.85075
538,23542.7,5014.53,12405.7,9267.38,-0.425462,1,1.3204e+10,214.604,4.85657
539,19174.6,2786.94,14357.8,11637.4,2.31365,1,1e+11,209.243,8
540,22926.8,7576.3,11438.2,8702.15,2.34094,1,2.67659e+09,225,6.41816
541,25000,3719.11,12693.1,15000,-3.80769,1,1.05986e+10,220.608,4.27849
542,21820.4,10000,9553.73,13251.1,-1.59157,1,1.22977e+10,217.155,5.38044
543,24346.8,2258.52,15000,12042.7,-1.95078,1,1.66928e+10,225,8
544,22092.6,5533.82,6888.65,15000,-3.55121,1,1.7127e+09,218.531,8
545,24375.6,10000,11297.9,15000,-1.82093,1,1.01349e+10,219.032,2.45127
546,20890.8,4182.3,15000,12372.3,4.57482,1,5.02467e+10,212.103,3.03248
547,18733.6,3534.33,8369.78,11742.9,-2.40946,1,6.26171e+10,217.52,8
548,19738.2,4261.95,10053.4,12842.5,-3.43809,1,6.25578e+10,220.772,4.04331
549,18217.9,6590.49,14711.1,12430.3,0.271907,1,4.38551e+09,216.773,5.32998
550,23969.9,3517.39,12906.5,15000,-1.39303,1,1.97933e+10,220.211,5.30142
551,20341.7,3959.36,13558.9,11043.1,0.610853,1,9.77943e+10,219.61,6.40383
552,22275.9,1771.38,12484.2,15000,-1.03903,1,6.2643e+09,215.339,1.93367
553,23322.7,2894.85,15000,11641,1.2796,1,2.88638e+10,223.875,8
554,18902.5,2319.36,8286.04,12417.4,-3.95311,1,9.5155e+09,210.506,4.29776
555,23403.8,1139.61,11395.1,10815.7,-5,1,1.1932e+10,221.096,8
556,22158.3,1781.98,11276,9966.9,0.302906,1,2.19101e+10,214.823,4.2627
557,19700.4,10000,11874.7,14161.3,-3.03494,1,2.45227e+10,217.572,4.08723
558,21428.9,6099.46,8524.21,9181.45,0.0582747,1,1.75767e+10,212.751,1.98111
559,19624.4,5960.12,9993.54,12074.6,-2.28326,1,2.04738e+09,215.95,8
560,25000,6213.4,7862.6,11617.6,0.999641,1,1.03539e+10,218.339,3.69301
561,20028.6,10000,14360.2,10646.8,-5,1,1.75399e+10,217.212,3.41691
562,18671.3,5433.59,10494.8,9469.09,-0.382559,1,1.33369e+10,215.163,4.1196
563,22006.2,8285.16,15000,11755.6,-2.75424,1,1e+09,205,4.4828
564,20462.3,4227.07,12964.7,9319.83,-5,1,8.04936e+09,217.349,8
565,22981.5,3408.25,9406.43,12478.9,-5,1,3.67033e+09,220.023,5.08463
566,16395.8,7014.69,14388.6,10851.7,0.487545,1,2.50729e+10,213.579,5.73269
567,21402.2,6123.52,15000,9870.08,-2.77922,1,1.78481e+09,216.751,8
568,19842.7,2341.75,6256.37,10924.4,-0.955184,1,1.20234e+10,211.934,8
569,22737.7,7612.08,13757.6,15000,-4.86853,1,6.78474e+09,217.576,8
570,25000,4268.1,11405.4,9053.33,3.45879,1,8.1678e+10,216.754,3.17238
571,20530.4,4536.61,12442.3,9980.57,-4.72308,1,7.91036e+09,212.482,8
572,18424.4,9461.89,13114,9441.11,-2.42226,1,1e+09,221.93,2.93794
573,21401.6,4028.24,11184.8,9112.23,-1.72972,1,1.5593e+10,208.905,3.93332
574,22596.6,7360.06,9763.47,11723.5,-0.0143137,1,1.91157e+10,213.949,7.58906
575,20982.7,2893.67,12499.9,10756.5,-0.65792,1,1.98862e+10,217.054,2.75585
576,25000,2316.17,15000,12120.2,-4.27423,1,1e+11,216.513,8
577,22149.3,7937.51,7916.09,10051.3,-3.06112,1,1.02116e+09,223.209,2.17699
578,18505.4,10000,10244.1,10895.3,4.70087,1,7.7788e+09,222.796,3.18403
579,19265.6,10000,11109.4,11903.3,-5,1,9.05623e+10,216.513,7.85954
580,21353.7,4304.69,10618.9,8856.66,0.926601,1,1.58872e+09,218.975,8
581,20826.7,5420.37,8174.36,13764,0.851935,1,3.26804e+10,220.823,6.06926
582,24584.5,9770.45,12291.7,7888.16,-1.46786,1,5.3705e+09,217.746,8
583,24098.4,9449.25,11134.1,12004.4,0.109392,1,4.0566e+09,218.03,2.90345
584,21419.4,3717.59,11816.6,11760.7,-0.836836,1,3.73012e+09,215.792,2.07709
585,21692.5,3808.01,12571.2,9119.28,0.535061,1,6.50878e+09,212.431,8
586,25000,3044.6,9668.48,10271.4,-5,1,2.70378e+10,213.107,7.07353
587,17764.3,2288.7,10823.4,12078,-2.88563,1,8.35743e+09,217.587,2.30551
588,22159.4,2617.22,9955.83,9409.48,4.03209,1,1.31523e+10,212.487,8
589,19936.3,4386.66,15000,10007.2,-0.95709,1,7.63234e+09,210.873,7.2151
590,25000,2765.32,15000,14987.8,-0.73937,1,2.89516e+10,215.845,3.38797
591,16847.5,6038.77,12134.1,13215,-4.38607,1,3.61607e+09,212.659,6.48388
592,18381.3,10000,11341.1,10599.2,-2.35533,1,2.52887e+10,210.129,4.23997
593,23014.5,9998.56,15000,14716.5,-1.05798,1,8.85325e+09,218.149,4.87655
594,19961.4,4519.41,8627.79,11934.6,-0.178993,1,5.95278e+09,219.529,5.20222
595,19156.9,6332.13,10597.5,11391.4,-3.56749,1,2.09358e+10,212.784,4.57234
596,18252.3,3709.34,15000,10177.7,-0.248987,1,1.7614e+10,215.015,8
597,24815.6,4593.3,15000,12756.5,-1.43731,1,8.13543e+09,225,4.56873
598,15000,5594.25,10418.1,10986.3,-1.29646,1,1.05711e+10,213.63,4.54047
599,21613.8,3858.9,10289,13646.3,-3.41293,1,6.25053e+10,215.863,4.89193
600,19584.9,2333.18,12618.4,10435.7,1.02129,1,2.86776e+10,223.201,3.62738
601,19472.1,10000,10759.2,9213.62,-2.44805,1,8.3289e+09,215.377,2.04545
602,20122.1,1803.99,10366,14490.2,-2.86576,1,6.25443e+10,221.409,1.53734
603,25000,10000,11448,12056.3,-5,1,2.63717e+10,218.656,5.7034
604,25000,9709.48,8885.77,8148.2,-3.14142,1,6.49297e+10,216.489,2.63273
605,22391.5,10000,13641.1,10278.7,-0.91628,1,8.7526e+09,221.368,8
606,18334.1,1629.4,15000,14266.4,1.84233,1,1.98243e+10,216.741,7.57015
607,21442.5,6665.77,12619.2,8136.92,-2.40295,1,8.59979e+10,213.924,5.6176
608,25000,2310.65,9681.78,14595,-3.84532,1,1e+11,216.284,7.10496
609,22234.9,3808.64,15000,8414.87,0.149491,1,1.01263e+10,216.993,8
610,21968.1,8312.87,15000,12848.1,-5,1,4.13028e+10,218.483,8
611,19136.2,5139.15,9482.47,14649.7,2.47968,1,1.27412e+10,221.629,3.87421
612,18291.3,4844.24,13740,14716.1,0.27933,1,3.29362e+09,217.145,3.78205
613,19037.8,8921.3,12300.2,13252.6,1.13804,1,6.44939e+10,209.286,2.35606
614,15630.4,6817.47,8942.34,10351,-4.18532,1,5.99203e+09,210.694,4.63955
615,20205.4,10000,11198.4,10524.3,2.30889,1,8.99683e+09,221.027,6.91229
616,20817.9,2321.52,11395.1,13328.8,3.5277,1,1.70194e+09,216.442,2.90624
617,23857.8,1204.48,12232.2,10360.7,-0.129559,1,4.29084e+09,219.662,5.0828
618,20406.1,4619.46,15000,13774.6,-5,1,4.44856e+10,212.75,8
619,21759,5250.94,11974.8,10779,-0.0380367,1,1e+11,220.626,1.37885
620,19529.2,3764.23,9985.15,9921.59,-3.22103,1,5.44966e+09,225,8
621,19211,2404,10463.1,11778.2,0.202717,1,2.1766e+10,214.728,5.29664
622,19163.1,3205.6,9457.33,15000,0.197583,1,3.18526e+09,207.023,2.23404
623,22060.6,10000,11200.2,15000,-1.77714,1,8.32617e+09,225,8
624,22139.5,4898.32,9967.97,11829.6,0.738934,1,8.19013e+09,219.155,3.89836
625,20060.3,10000,9206.82,15000,-0.611959,1,1e+09,221.487,6.33777
626,18637.2,3601.83,15000,14607.8,-0.931745,1,1.27458e+10,223.772,6.45381
627,24179.1,10000,15000,10094.5,-2.60043,1,8.81038e+09,216.46,8
628,20732.3,7923.05,11452.8,14610.4,0.412964,1,2.14558e+10,224.487,4.33457
